#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
BDKRB1	AGT	9606.ENSP00000216629	9606.ENSP00000355627	0	0	0	0	0	0.056	0.800	0.277	0.851
BMPR2	PPARG	9606.ENSP00000363708	9606.ENSP00000287820	0	0	0	0	0	0.077	0	0.476	0.496
BMPR2	NOS3	9606.ENSP00000363708	9606.ENSP00000297494	0	0	0	0	0	0.077	0	0.549	0.567
BMPR2	CD34	9606.ENSP00000363708	9606.ENSP00000310036	0	0	0	0	0.059	0	0	0.402	0.413
BMPR2	SMAD3	9606.ENSP00000363708	9606.ENSP00000332973	0	0	0	0	0.062	0.107	0.800	0.711	0.945
BMPR2	ENG	9606.ENSP00000363708	9606.ENSP00000362299	0	0	0	0	0	0.281	0.900	0.710	0.977
BMPR2	RHOA	9606.ENSP00000363708	9606.ENSP00000400175	0	0	0	0	0	0.140	0	0.333	0.402
BMPR2	EDN1	9606.ENSP00000363708	9606.ENSP00000368683	0	0	0	0	0	0	0	0.596	0.596
BMPR2	ACVRL1	9606.ENSP00000363708	9606.ENSP00000373574	0	0	0	0.723	0.062	0	0.900	0.939	0.927
BRS3	NMU	9606.ENSP00000359682	9606.ENSP00000264218	0	0	0	0	0	0	0	0.461	0.461
C9orf3	AGT	9606.ENSP00000364464	9606.ENSP00000355627	0	0	0	0	0	0	0.900	0.081	0.904
CACNA1B	GNB3	9606.ENSP00000360423	9606.ENSP00000229264	0	0	0	0	0.063	0.058	0.600	0.157	0.662
CACNA1B	TAC1	9606.ENSP00000360423	9606.ENSP00000321106	0	0	0	0	0.157	0	0	0.416	0.487
CACNA1B	PDE4D	9606.ENSP00000360423	9606.ENSP00000345502	0	0	0	0	0.079	0	0.540	0.059	0.566
CACNA1B	CNR1	9606.ENSP00000360423	9606.ENSP00000358513	0	0	0	0	0.133	0.056	0	0.334	0.407
CACNA1B	VR1	9606.ENSP00000360423	9606.ENSP00000461007	0	0	0	0	0	0	0	0.514	0.514
CACNA1B	TRPV1	9606.ENSP00000360423	9606.ENSP00000459962	0	0	0	0	0	0	0	0.514	0.514
CALCA	CHGA	9606.ENSP00000331746	9606.ENSP00000216492	0	0	0	0	0.063	0	0	0.714	0.720
CALCA	OXT	9606.ENSP00000331746	9606.ENSP00000217386	0	0	0	0	0.064	0	0	0.562	0.573
CALCA	RAMP2	9606.ENSP00000331746	9606.ENSP00000253796	0	0	0	0	0	0.658	0.800	0.902	0.992
CALCA	NMU	9606.ENSP00000331746	9606.ENSP00000264218	0	0	0	0	0	0	0	0.414	0.414
CALCA	REN	9606.ENSP00000331746	9606.ENSP00000272190	0	0	0	0	0.054	0	0	0.520	0.526
CALCA	CRH	9606.ENSP00000331746	9606.ENSP00000276571	0	0	0	0	0.090	0	0.300	0.683	0.780
CALCA	ACE	9606.ENSP00000331746	9606.ENSP00000290866	0	0	0	0	0	0	0	0.475	0.475
CALCA	F2RL1	9606.ENSP00000331746	9606.ENSP00000296677	0	0	0	0	0	0	0	0.464	0.464
CALCA	NOS3	9606.ENSP00000331746	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.460	0.472
CALCA	LEP	9606.ENSP00000331746	9606.ENSP00000312652	0	0	0	0	0	0	0	0.471	0.471
CALCA	TAC1	9606.ENSP00000331746	9606.ENSP00000321106	0	0	0	0	0.062	0	0	0.916	0.917
CALCA	P2RX2	9606.ENSP00000331746	9606.ENSP00000343339	0	0	0	0	0	0	0	0.415	0.415
CALCA	MME	9606.ENSP00000331746	9606.ENSP00000418525	0	0	0	0	0	0	0	0.455	0.455
CALCA	NPPA	9606.ENSP00000331746	9606.ENSP00000365663	0	0	0	0	0	0	0.300	0.256	0.456
CALCA	PTGS2	9606.ENSP00000331746	9606.ENSP00000356438	0	0	0	0	0	0	0	0.465	0.465
CALCA	NOS1	9606.ENSP00000331746	9606.ENSP00000477999	0	0	0	0	0.062	0	0	0.475	0.486
CALCA	CNR1	9606.ENSP00000331746	9606.ENSP00000358513	0	0	0	0	0	0	0	0.507	0.507
CALCA	GLP1R	9606.ENSP00000331746	9606.ENSP00000362353	0	0	0	0	0	0	0	0.514	0.514
CALCA	TAC3	9606.ENSP00000331746	9606.ENSP00000483110	0	0	0	0	0	0	0	0.558	0.558
CALCA	EDN1	9606.ENSP00000331746	9606.ENSP00000368683	0	0	0	0	0	0	0	0.609	0.609
CALCA	AVP	9606.ENSP00000331746	9606.ENSP00000369647	0	0	0	0	0.062	0	0.300	0.502	0.644
CALCA	POMC	9606.ENSP00000331746	9606.ENSP00000384092	0	0	0	0	0.065	0	0.300	0.739	0.814
CALCA	ADM2	9606.ENSP00000331746	9606.ENSP00000379087	0	0	0	0	0	0	0.500	0.763	0.876
CALCA	NPY	9606.ENSP00000331746	9606.ENSP00000384364	0	0	0	0	0	0	0	0.878	0.878
CALCA	VR1	9606.ENSP00000331746	9606.ENSP00000461007	0	0	0	0	0	0	0	0.915	0.915
CALCA	TRPV1	9606.ENSP00000331746	9606.ENSP00000459962	0	0	0	0	0	0	0	0.924	0.925
CALCA	ADM	9606.ENSP00000331746	9606.ENSP00000436607	0	0	0	0	0	0	0.800	0.878	0.974
CARTPT	CHGA	9606.ENSP00000296777	9606.ENSP00000216492	0	0	0	0	0.309	0	0	0.219	0.438
CARTPT	OXT	9606.ENSP00000296777	9606.ENSP00000217386	0	0	0	0	0.084	0	0	0.602	0.619
CARTPT	MC3R	9606.ENSP00000296777	9606.ENSP00000243911	0	0	0	0	0.062	0	0	0.653	0.660
CARTPT	CRH	9606.ENSP00000296777	9606.ENSP00000276571	0	0	0	0	0.138	0	0	0.681	0.713
CARTPT	UCN	9606.ENSP00000296777	9606.ENSP00000296099	0	0	0	0	0	0	0	0.518	0.518
CARTPT	ADIPOQ	9606.ENSP00000296777	9606.ENSP00000389814	0	0	0	0	0.056	0	0	0.402	0.411
CARTPT	NPY1R	9606.ENSP00000296777	9606.ENSP00000354652	0	0	0	0	0.084	0	0	0.405	0.431
CARTPT	CNR1	9606.ENSP00000296777	9606.ENSP00000358513	0	0	0	0	0.140	0	0	0.425	0.484
CARTPT	TAC1	9606.ENSP00000296777	9606.ENSP00000321106	0	0	0	0	0.175	0	0	0.505	0.574
CARTPT	POMC	9606.ENSP00000296777	9606.ENSP00000384092	0	0	0	0	0	0	0	0.856	0.856
CARTPT	NPY	9606.ENSP00000296777	9606.ENSP00000384364	0	0	0	0	0.160	0	0	0.880	0.895
CARTPT	LEP	9606.ENSP00000296777	9606.ENSP00000312652	0	0	0	0	0	0	0	0.911	0.911
CD34	CHGA	9606.ENSP00000310036	9606.ENSP00000216492	0	0	0	0	0	0	0	0.504	0.504
CD34	CMA1	9606.ENSP00000310036	9606.ENSP00000250378	0	0	0	0	0.062	0	0	0.459	0.470
CD34	GJA1	9606.ENSP00000310036	9606.ENSP00000282561	0	0	0	0	0.062	0	0	0.451	0.463
CD34	PPARG	9606.ENSP00000310036	9606.ENSP00000287820	0	0	0	0	0	0	0	0.524	0.524
CD34	ACE	9606.ENSP00000310036	9606.ENSP00000290866	0	0	0	0	0.096	0	0	0.418	0.451
CD34	NOS3	9606.ENSP00000310036	9606.ENSP00000297494	0	0	0	0	0.062	0	0	0.595	0.603
CD34	EDN1	9606.ENSP00000310036	9606.ENSP00000368683	0	0	0	0	0.062	0	0	0.390	0.403
CD34	BMPR2	9606.ENSP00000310036	9606.ENSP00000363708	0	0	0	0	0.059	0	0	0.402	0.413
CD34	ADIPOQ	9606.ENSP00000310036	9606.ENSP00000389814	0	0	0	0	0.102	0	0	0.412	0.449
CD34	PTGS2	9606.ENSP00000310036	9606.ENSP00000356438	0	0	0	0	0	0	0	0.458	0.457
CD34	PDGFB	9606.ENSP00000310036	9606.ENSP00000330382	0	0	0	0	0.062	0	0	0.465	0.476
CD34	HBB	9606.ENSP00000310036	9606.ENSP00000333994	0	0	0	0	0.088	0	0	0.457	0.483
CD34	VEGFC	9606.ENSP00000310036	9606.ENSP00000480043	0	0	0	0	0.062	0	0	0.506	0.516
CD34	PCSK5	9606.ENSP00000310036	9606.ENSP00000446280	0	0	0	0	0	0	0	0.578	0.579
CD34	DLL1	9606.ENSP00000310036	9606.ENSP00000355718	0	0	0	0	0.049	0	0	0.587	0.591
CD34	ACTA2	9606.ENSP00000310036	9606.ENSP00000402373	0	0	0	0	0.133	0	0	0.556	0.599
CD34	MME	9606.ENSP00000310036	9606.ENSP00000418525	0	0	0	0	0	0	0	0.841	0.841
CD34	ENG	9606.ENSP00000310036	9606.ENSP00000362299	0	0	0	0	0.081	0	0	0.916	0.920
CES1	ADH5	9606.ENSP00000353720	9606.ENSP00000296412	0	0	0	0	0	0	0	0.461	0.461
CHGA	CARTPT	9606.ENSP00000216492	9606.ENSP00000296777	0	0	0	0	0.309	0	0	0.219	0.438
CHGA	CD34	9606.ENSP00000216492	9606.ENSP00000310036	0	0	0	0	0	0	0	0.504	0.504
CHGA	MME	9606.ENSP00000216492	9606.ENSP00000418525	0	0	0	0	0	0	0	0.558	0.558
CHGA	AR	9606.ENSP00000216492	9606.ENSP00000363822	0	0	0	0	0	0	0	0.574	0.574
CHGA	NPY	9606.ENSP00000216492	9606.ENSP00000384364	0	0	0	0	0.183	0	0	0.559	0.624
CHGA	TAC1	9606.ENSP00000216492	9606.ENSP00000321106	0	0	0	0	0.232	0	0	0.556	0.644
CHGA	POMC	9606.ENSP00000216492	9606.ENSP00000384092	0	0	0	0	0.064	0	0	0.661	0.669
CHGA	KLK3	9606.ENSP00000216492	9606.ENSP00000314151	0	0	0	0	0	0	0	0.681	0.681
CHGA	CALCA	9606.ENSP00000216492	9606.ENSP00000331746	0	0	0	0	0.063	0	0	0.714	0.720
CMA1	CYP11B2	9606.ENSP00000250378	9606.ENSP00000325822	0	0	0	0	0	0.061	0	0.404	0.416
CMA1	EDN2	9606.ENSP00000250378	9606.ENSP00000361668	0	0	0	0	0	0.213	0	0.314	0.437
CMA1	ENPEP	9606.ENSP00000250378	9606.ENSP00000265162	0	0	0	0	0	0.057	0	0.458	0.467
CMA1	CD34	9606.ENSP00000250378	9606.ENSP00000310036	0	0	0	0	0.062	0	0	0.459	0.470
CMA1	MME	9606.ENSP00000250378	9606.ENSP00000418525	0	0	0	0	0	0	0	0.495	0.495
CMA1	ATP6AP2	9606.ENSP00000250378	9606.ENSP00000367697	0	0	0	0	0	0	0	0.518	0.518
CMA1	TAC1	9606.ENSP00000250378	9606.ENSP00000321106	0	0	0	0	0	0	0	0.520	0.520
CMA1	AGTR2	9606.ENSP00000250378	9606.ENSP00000360973	0	0	0	0	0	0.102	0	0.547	0.576
CMA1	EDN1	9606.ENSP00000250378	9606.ENSP00000368683	0	0	0	0	0	0.213	0	0.556	0.635
CMA1	AGTR1	9606.ENSP00000250378	9606.ENSP00000419422	0	0	0	0	0	0.102	0	0.701	0.720
CMA1	REN	9606.ENSP00000250378	9606.ENSP00000272190	0	0	0	0	0	0	0	0.767	0.767
CMA1	ACE2	9606.ENSP00000250378	9606.ENSP00000389326	0	0	0	0	0.062	0	0	0.780	0.784
CMA1	ACE	9606.ENSP00000250378	9606.ENSP00000290866	0	0	0	0	0	0	0	0.823	0.823
CMA1	CPA3	9606.ENSP00000250378	9606.ENSP00000296046	0	0	0	0	0.273	0.139	0	0.839	0.891
CMA1	AGT	9606.ENSP00000250378	9606.ENSP00000355627	0	0	0	0	0	0.277	0.900	0.642	0.971
CNR1	OXT	9606.ENSP00000358513	9606.ENSP00000217386	0	0	0	0	0	0	0	0.548	0.548
CNR1	GNB3	9606.ENSP00000358513	9606.ENSP00000229264	0	0	0	0	0	0.157	0.600	0.049	0.651
CNR1	CRH	9606.ENSP00000358513	9606.ENSP00000276571	0	0	0	0	0.090	0	0	0.641	0.660
CNR1	PPARG	9606.ENSP00000358513	9606.ENSP00000287820	0	0	0	0	0	0.056	0	0.709	0.714
CNR1	CARTPT	9606.ENSP00000358513	9606.ENSP00000296777	0	0	0	0	0.140	0	0	0.425	0.484
CNR1	ADRB2	9606.ENSP00000358513	9606.ENSP00000305372	0	0	0	0.592	0	0.312	0	0.895	0.562
CNR1	LEP	9606.ENSP00000358513	9606.ENSP00000312652	0	0	0	0	0	0	0	0.682	0.683
CNR1	TAC1	9606.ENSP00000358513	9606.ENSP00000321106	0	0	0	0	0.125	0	0	0.562	0.600
CNR1	CALCA	9606.ENSP00000358513	9606.ENSP00000331746	0	0	0	0	0	0	0	0.507	0.507
CNR1	OPRL1	9606.ENSP00000358513	9606.ENSP00000336764	0	0	0	0	0.093	0	0	0.459	0.488
CNR1	DRD2	9606.ENSP00000358513	9606.ENSP00000354859	0	0	0	0	0.089	0.322	0.800	0.987	0.998
CNR1	SUCNR1	9606.ENSP00000358513	9606.ENSP00000355156	0	0	0	0	0	0	0.600	0	0.600
CNR1	PTGS2	9606.ENSP00000358513	9606.ENSP00000356438	0	0	0	0	0.062	0.056	0	0.644	0.658
CNR1	CACNA1B	9606.ENSP00000358513	9606.ENSP00000360423	0	0	0	0	0.133	0.056	0	0.334	0.407
CNR1	RHOA	9606.ENSP00000358513	9606.ENSP00000400175	0	0	0	0	0	0.056	0	0.435	0.443
CNR1	DRD3	9606.ENSP00000358513	9606.ENSP00000373169	0	0	0	0	0.062	0	0	0.441	0.453
CNR1	ADIPOQ	9606.ENSP00000358513	9606.ENSP00000389814	0	0	0	0	0	0	0	0.506	0.506
CNR1	AGTR1	9606.ENSP00000358513	9606.ENSP00000419422	0	0	0	0	0	0	0	0.541	0.541
CNR1	POMC	9606.ENSP00000358513	9606.ENSP00000384092	0	0	0	0	0	0	0	0.603	0.603
CNR1	NPY	9606.ENSP00000358513	9606.ENSP00000384364	0	0	0	0	0.107	0	0	0.614	0.640
CNR1	PPARA	9606.ENSP00000358513	9606.ENSP00000385523	0	0	0	0	0	0.056	0	0.818	0.821
CNR1	VR1	9606.ENSP00000358513	9606.ENSP00000461007	0	0	0	0	0	0.058	0	0.960	0.961
CNR1	TRPV1	9606.ENSP00000358513	9606.ENSP00000459962	0	0	0	0	0	0.058	0	0.967	0.968
COL1A2	PDGFB	9606.ENSP00000297268	9606.ENSP00000330382	0	0	0	0	0	0.297	0	0.299	0.486
COL1A2	ADIPOQ	9606.ENSP00000297268	9606.ENSP00000389814	0	0	0.384	0	0.063	0	0	0.273	0.543
COL1A2	SMAD3	9606.ENSP00000297268	9606.ENSP00000332973	0	0	0	0	0.062	0.064	0	0.609	0.627
COL1A2	ACTA2	9606.ENSP00000297268	9606.ENSP00000402373	0	0	0	0	0.183	0	0	0.604	0.662
COL1A2	POSTN	9606.ENSP00000297268	9606.ENSP00000369071	0	0	0	0	0.738	0.392	0	0.585	0.928
CORIN	NPR3	9606.ENSP00000273857	9606.ENSP00000265074	0	0	0	0	0	0	0	0.602	0.602
CORIN	REN	9606.ENSP00000273857	9606.ENSP00000272190	0	0	0	0	0	0	0	0.458	0.457
CORIN	NPR2	9606.ENSP00000273857	9606.ENSP00000341083	0	0	0	0	0	0	0	0.474	0.474
CORIN	MME	9606.ENSP00000273857	9606.ENSP00000418525	0	0	0	0	0.062	0	0	0.466	0.478
CORIN	NPPB	9606.ENSP00000273857	9606.ENSP00000365651	0	0	0	0	0.065	0	0	0.609	0.619
CORIN	NPR1	9606.ENSP00000273857	9606.ENSP00000357669	0	0	0	0	0.062	0	0	0.654	0.661
CORIN	NPPA	9606.ENSP00000273857	9606.ENSP00000365663	0	0	0	0	0.063	0	0.900	0.720	0.971
CPA3	CTSG	9606.ENSP00000296046	9606.ENSP00000216336	0	0	0	0	0.349	0.139	0	0.529	0.713
CPA3	CMA1	9606.ENSP00000296046	9606.ENSP00000250378	0	0	0	0	0.273	0.139	0	0.839	0.891
CPA3	POSTN	9606.ENSP00000296046	9606.ENSP00000369071	0	0	0	0	0.097	0	0	0.408	0.442
CPA3	AGT	9606.ENSP00000296046	9606.ENSP00000355627	0	0	0	0	0.065	0	0.900	0.142	0.912
CRH	UTS2	9606.ENSP00000276571	9606.ENSP00000054668	0	0	0	0	0	0	0	0.538	0.538
CRH	OXT	9606.ENSP00000276571	9606.ENSP00000217386	0	0	0	0	0.088	0	0	0.919	0.924
CRH	MC3R	9606.ENSP00000276571	9606.ENSP00000243911	0	0	0	0	0	0	0	0.501	0.501
CRH	NMU	9606.ENSP00000276571	9606.ENSP00000264218	0	0	0	0	0	0	0	0.423	0.422
CRH	REN	9606.ENSP00000276571	9606.ENSP00000272190	0	0	0	0	0	0	0	0.503	0.503
CRH	GCGR	9606.ENSP00000276571	9606.ENSP00000383558	0	0	0	0	0	0.145	0	0.366	0.435
CRH	TAC3	9606.ENSP00000276571	9606.ENSP00000483110	0	0	0	0	0.065	0	0	0.424	0.438
CRH	NTSR1	9606.ENSP00000276571	9606.ENSP00000359532	0	0	0	0	0.062	0	0	0.434	0.446
CRH	OPRL1	9606.ENSP00000276571	9606.ENSP00000336764	0	0	0	0	0.063	0	0	0.457	0.470
CRH	GLP1R	9606.ENSP00000276571	9606.ENSP00000362353	0	0	0	0	0	0.145	0	0.429	0.491
CRH	CYP11B1	9606.ENSP00000276571	9606.ENSP00000292427	0	0	0	0	0	0	0	0.504	0.504
CRH	NPY1R	9606.ENSP00000276571	9606.ENSP00000354652	0	0	0	0	0.062	0	0	0.502	0.512
CRH	ACE	9606.ENSP00000276571	9606.ENSP00000290866	0	0	0	0	0	0	0	0.544	0.544
CRH	DRD2	9606.ENSP00000276571	9606.ENSP00000354859	0	0	0	0	0.062	0	0	0.536	0.546
CRH	ADM2	9606.ENSP00000276571	9606.ENSP00000379087	0	0	0	0	0	0	0.500	0.144	0.554
CRH	HSD11B2	9606.ENSP00000276571	9606.ENSP00000316786	0	0	0	0	0	0	0	0.561	0.561
CRH	AVPR1A	9606.ENSP00000276571	9606.ENSP00000299178	0	0	0	0	0	0	0	0.565	0.565
CRH	ADM	9606.ENSP00000276571	9606.ENSP00000436607	0	0	0	0	0	0	0.500	0.293	0.631
CRH	OXTR	9606.ENSP00000276571	9606.ENSP00000324270	0	0	0	0	0	0	0	0.645	0.645
CRH	CNR1	9606.ENSP00000276571	9606.ENSP00000358513	0	0	0	0	0.090	0	0	0.641	0.660
CRH	CARTPT	9606.ENSP00000276571	9606.ENSP00000296777	0	0	0	0	0.138	0	0	0.681	0.713
CRH	AVP	9606.ENSP00000276571	9606.ENSP00000369647	0	0	0	0	0.065	0	0.300	0.631	0.737
CRH	CALCA	9606.ENSP00000276571	9606.ENSP00000331746	0	0	0	0	0.090	0	0.300	0.683	0.780
CRH	AVPR1B	9606.ENSP00000276571	9606.ENSP00000356094	0	0	0	0	0	0	0	0.797	0.797
CRH	TAC1	9606.ENSP00000276571	9606.ENSP00000321106	0	0	0	0	0.077	0	0	0.791	0.799
CRH	LEP	9606.ENSP00000276571	9606.ENSP00000312652	0	0	0	0	0	0	0	0.859	0.859
CRH	NPY	9606.ENSP00000276571	9606.ENSP00000384364	0	0	0	0	0.090	0	0	0.915	0.920
CRH	MECP2	9606.ENSP00000276571	9606.ENSP00000395535	0	0	0	0	0	0	0.900	0.427	0.940
CRH	POMC	9606.ENSP00000276571	9606.ENSP00000384092	0	0	0	0	0.088	0	0.300	0.927	0.949
CRH	UCN	9606.ENSP00000276571	9606.ENSP00000296099	0	0	0	0	0.062	0	0.800	0.976	0.995
CTSG	KLK2	9606.ENSP00000216336	9606.ENSP00000313581	0	0	0.447	0.802	0	0	0.300	0.364	0.401
CTSG	HBB	9606.ENSP00000216336	9606.ENSP00000333994	0	0	0	0	0.112	0.138	0	0.298	0.415
CTSG	ENPEP	9606.ENSP00000216336	9606.ENSP00000265162	0	0	0	0	0	0.057	0	0.413	0.422
CTSG	REN	9606.ENSP00000216336	9606.ENSP00000272190	0	0	0	0	0	0	0	0.473	0.473
CTSG	ACE	9606.ENSP00000216336	9606.ENSP00000290866	0	0	0	0	0	0	0	0.520	0.520
CTSG	CPA3	9606.ENSP00000216336	9606.ENSP00000296046	0	0	0	0	0.349	0.139	0	0.529	0.713
CTSG	F2RL1	9606.ENSP00000216336	9606.ENSP00000296677	0	0	0	0	0	0.213	0.600	0.216	0.731
CTSG	F2R	9606.ENSP00000216336	9606.ENSP00000321326	0	0	0	0	0	0.213	0.600	0.460	0.815
CTSG	AGT	9606.ENSP00000216336	9606.ENSP00000355627	0	0	0	0	0	0.277	0.900	0.419	0.954
CTSZ	MC3R	9606.ENSP00000217131	9606.ENSP00000243911	0	0	0	0	0	0	0	0.770	0.770
CTSZ	AGT	9606.ENSP00000217131	9606.ENSP00000355627	0	0	0	0	0	0.067	0.900	0.107	0.909
CYBA	HMOX1	9606.ENSP00000261623	9606.ENSP00000216117	0	0	0	0	0.091	0	0	0.468	0.495
CYBA	PTGS2	9606.ENSP00000261623	9606.ENSP00000356438	0	0	0	0	0.060	0	0	0.394	0.406
CYBA	NOS1	9606.ENSP00000261623	9606.ENSP00000477999	0	0	0	0	0	0	0	0.407	0.407
CYBA	SOD1	9606.ENSP00000261623	9606.ENSP00000270142	0	0	0	0	0	0	0	0.444	0.444
CYBA	SOD2	9606.ENSP00000261623	9606.ENSP00000446252	0	0	0	0	0	0	0	0.450	0.450
CYBA	EDN1	9606.ENSP00000261623	9606.ENSP00000368683	0	0	0	0	0	0	0	0.467	0.467
CYBA	ACE	9606.ENSP00000261623	9606.ENSP00000290866	0	0	0	0	0	0	0	0.502	0.502
CYBA	AGTR1	9606.ENSP00000261623	9606.ENSP00000419422	0	0	0	0	0.053	0	0	0.519	0.525
CYBA	REN	9606.ENSP00000261623	9606.ENSP00000272190	0	0	0	0	0.049	0	0	0.537	0.541
CYBA	AGT	9606.ENSP00000261623	9606.ENSP00000355627	0	0	0	0	0	0	0	0.558	0.558
CYBA	NOS3	9606.ENSP00000261623	9606.ENSP00000297494	0	0	0	0	0	0	0	0.681	0.681
CYBA	NOX1	9606.ENSP00000261623	9606.ENSP00000362057	0	0	0	0	0.083	0.292	0.800	0.990	0.998
CYP11B1	REN	9606.ENSP00000292427	9606.ENSP00000272190	0	0	0	0	0	0	0	0.681	0.681
CYP11B1	CRH	9606.ENSP00000292427	9606.ENSP00000276571	0	0	0	0	0	0	0	0.504	0.504
CYP11B1	AGTR1	9606.ENSP00000292427	9606.ENSP00000419422	0	0	0	0	0.049	0	0	0.407	0.411
CYP11B1	ATP1A1	9606.ENSP00000292427	9606.ENSP00000445306	0	0	0	0	0	0.056	0	0.520	0.527
CYP11B1	POMC	9606.ENSP00000292427	9606.ENSP00000384092	0	0	0	0	0	0	0	0.754	0.754
CYP11B1	CYP11B2	9606.ENSP00000292427	9606.ENSP00000325822	0	0	0.449	0.985	0.181	0.213	0.900	0.915	0.931
CYP11B1	HSD11B2	9606.ENSP00000292427	9606.ENSP00000316786	0	0	0	0	0	0.058	0.900	0.751	0.974
CYP11B2	GNB3	9606.ENSP00000325822	9606.ENSP00000229264	0	0	0	0	0	0	0	0.562	0.562
CYP11B2	CMA1	9606.ENSP00000325822	9606.ENSP00000250378	0	0	0	0	0	0.061	0	0.404	0.416
CYP11B2	REN	9606.ENSP00000325822	9606.ENSP00000272190	0	0	0	0	0	0	0	0.856	0.856
CYP11B2	ACE	9606.ENSP00000325822	9606.ENSP00000290866	0	0	0	0	0	0.056	0	0.744	0.748
CYP11B2	CYP11B1	9606.ENSP00000325822	9606.ENSP00000292427	0	0	0.449	0.985	0.181	0.213	0.900	0.915	0.931
CYP11B2	NOS3	9606.ENSP00000325822	9606.ENSP00000297494	0.042	0	0	0	0	0.057	0	0.422	0.432
CYP11B2	CYP4A11	9606.ENSP00000325822	9606.ENSP00000311095	0	0	0.417	0.573	0.054	0.134	0	0.445	0.416
CYP11B2	HSD11B2	9606.ENSP00000325822	9606.ENSP00000316786	0	0	0	0	0	0.058	0.900	0.739	0.973
CYP11B2	ACE2	9606.ENSP00000325822	9606.ENSP00000389326	0	0	0	0	0	0.056	0	0.391	0.400
CYP11B2	ADRB1	9606.ENSP00000325822	9606.ENSP00000358301	0	0	0	0	0	0	0	0.451	0.451
CYP11B2	AGTR2	9606.ENSP00000325822	9606.ENSP00000360973	0	0	0	0	0.060	0	0	0.459	0.469
CYP11B2	ATP1A1	9606.ENSP00000325822	9606.ENSP00000445306	0	0	0	0	0	0.056	0	0.684	0.688
CYP11B2	AGT	9606.ENSP00000325822	9606.ENSP00000355627	0	0	0	0	0	0	0	0.710	0.710
CYP11B2	POMC	9606.ENSP00000325822	9606.ENSP00000384092	0	0	0	0	0	0	0	0.739	0.739
CYP11B2	AGTR1	9606.ENSP00000325822	9606.ENSP00000419422	0	0	0	0	0.049	0	0	0.770	0.772
CYP4A11	CYP4F2	9606.ENSP00000311095	9606.ENSP00000221700	0	0	0.448	0.913	0	0.214	0.900	0.826	0.926
CYP4A11	GNB3	9606.ENSP00000311095	9606.ENSP00000229264	0	0	0	0	0	0	0	0.489	0.489
CYP4A11	ERAP1	9606.ENSP00000311095	9606.ENSP00000296754	0	0	0	0	0.062	0	0	0.536	0.546
CYP4A11	AGT	9606.ENSP00000311095	9606.ENSP00000355627	0	0	0	0	0.062	0	0	0.397	0.410
CYP4A11	CYP11B2	9606.ENSP00000311095	9606.ENSP00000325822	0	0	0.417	0.573	0.054	0.134	0	0.445	0.416
CYP4A11	PTGS1	9606.ENSP00000311095	9606.ENSP00000354612	0	0	0	0	0.049	0	0.900	0.103	0.907
CYP4A11	PTGS2	9606.ENSP00000311095	9606.ENSP00000356438	0	0	0	0	0.049	0	0.900	0.162	0.913
CYP4A11	PPARA	9606.ENSP00000311095	9606.ENSP00000385523	0	0	0	0	0.062	0.073	0.900	0.520	0.952
CYP4F2	PTGS1	9606.ENSP00000221700	9606.ENSP00000354612	0	0	0	0	0.049	0	0.900	0.163	0.913
CYP4F2	CYP4A11	9606.ENSP00000221700	9606.ENSP00000311095	0	0	0.448	0.913	0	0.214	0.900	0.826	0.926
CYP4F2	PTGS2	9606.ENSP00000221700	9606.ENSP00000356438	0	0	0	0	0.049	0	0.900	0.313	0.929
DDAH1	ACE	9606.ENSP00000284031	9606.ENSP00000290866	0	0	0	0	0	0	0	0.428	0.428
DDAH1	NOS1	9606.ENSP00000284031	9606.ENSP00000477999	0	0	0	0	0	0	0	0.728	0.728
DDAH1	NOS3	9606.ENSP00000284031	9606.ENSP00000297494	0	0	0	0	0	0	0	0.740	0.740
DLL1	ID2	9606.ENSP00000355718	9606.ENSP00000234091	0	0	0	0	0.062	0.244	0	0.382	0.523
DLL1	CD34	9606.ENSP00000355718	9606.ENSP00000310036	0	0	0	0	0.049	0	0	0.587	0.591
DLL1	MECP2	9606.ENSP00000355718	9606.ENSP00000395535	0	0	0	0	0	0	0.900	0.081	0.904
DRD2	OXT	9606.ENSP00000354859	9606.ENSP00000217386	0	0	0	0	0.062	0	0.600	0.632	0.849
DRD2	GNB3	9606.ENSP00000354859	9606.ENSP00000229264	0	0	0	0	0.061	0.157	0.600	0.321	0.756
DRD2	CRH	9606.ENSP00000354859	9606.ENSP00000276571	0	0	0	0	0.062	0	0	0.536	0.546
DRD2	DRD5	9606.ENSP00000354859	9606.ENSP00000306129	0	0	0	0.713	0.090	0.159	0	0.944	0.417
DRD2	LEP	9606.ENSP00000354859	9606.ENSP00000312652	0	0	0	0	0	0	0	0.529	0.529
DRD2	TAC1	9606.ENSP00000354859	9606.ENSP00000321106	0	0	0	0	0.120	0	0	0.592	0.625
DRD2	OXTR	9606.ENSP00000354859	9606.ENSP00000324270	0	0	0	0	0	0.285	0	0.934	0.951
DRD2	EDN3	9606.ENSP00000354859	9606.ENSP00000337128	0	0	0	0	0.062	0	0.600	0.123	0.642
