#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MAPK3	ATP7A	9606.ENSP00000263025	9606.ENSP00000345728	0	0	0	0	0.062	0	0	0.390	0.403
MAPK3	GHRL	9606.ENSP00000263025	9606.ENSP00000335074	0	0	0	0	0	0	0	0.414	0.414
MAPK3	PPP3CB	9606.ENSP00000263025	9606.ENSP00000378306	0	0	0	0	0.064	0.250	0	0.235	0.416
MAPK3	PHGDH	9606.ENSP00000263025	9606.ENSP00000358417	0	0	0	0	0	0	0	0.417	0.417
MAPK3	ETV1	9606.ENSP00000263025	9606.ENSP00000405327	0	0	0	0	0	0.323	0	0.189	0.427
MAPK3	TGFB2	9606.ENSP00000263025	9606.ENSP00000355896	0	0	0	0	0	0.058	0	0.423	0.433
MAPK3	RHOG	9606.ENSP00000263025	9606.ENSP00000339467	0	0	0	0	0.104	0.214	0	0.263	0.436
MAPK3	SYNGAP1	9606.ENSP00000263025	9606.ENSP00000403636	0	0	0	0	0	0.182	0	0.342	0.439
MAPK3	ADORA2A	9606.ENSP00000263025	9606.ENSP00000336630	0	0	0	0	0	0	0	0.440	0.440
MAPK3	WEE1	9606.ENSP00000263025	9606.ENSP00000402084	0	0	0	0	0	0.213	0	0.319	0.441
MAPK3	HDAC2	9606.ENSP00000263025	9606.ENSP00000430432	0	0	0	0	0.054	0.127	0	0.387	0.449
MAPK3	PIK3R1	9606.ENSP00000263025	9606.ENSP00000428056	0	0	0	0	0	0	0	0.456	0.456
MAPK3	WNT3A	9606.ENSP00000263025	9606.ENSP00000284523	0	0	0	0	0.062	0	0	0.451	0.463
MAPK3	FYN	9606.ENSP00000263025	9606.ENSP00000346671	0	0	0.314	0.603	0.062	0.148	0	0.708	0.465
MAPK3	WNT5A	9606.ENSP00000263025	9606.ENSP00000264634	0	0	0	0	0.062	0	0	0.453	0.465
MAPK3	RAC3	9606.ENSP00000263025	9606.ENSP00000304283	0	0	0	0	0.063	0.247	0	0.310	0.470
MAPK3	CRKL	9606.ENSP00000263025	9606.ENSP00000346300	0	0	0	0	0.109	0	0	0.433	0.473
MAPK3	SOD1	9606.ENSP00000263025	9606.ENSP00000270142	0	0	0	0	0.049	0.127	0	0.416	0.473
MAPK3	SHH	9606.ENSP00000263025	9606.ENSP00000297261	0	0	0	0	0.077	0	0	0.461	0.481
MAPK3	GDNF	9606.ENSP00000263025	9606.ENSP00000409007	0	0	0	0	0	0	0	0.483	0.483
MAPK3	CRK	9606.ENSP00000263025	9606.ENSP00000300574	0	0	0	0	0.109	0	0	0.444	0.484
MAPK3	NR4A2	9606.ENSP00000263025	9606.ENSP00000344479	0	0	0	0	0	0.282	0	0.313	0.486
MAPK3	PIK3CB	9606.ENSP00000263025	9606.ENSP00000289153	0	0	0	0	0.062	0.114	0	0.434	0.489
MAPK3	EZR	9606.ENSP00000263025	9606.ENSP00000356042	0	0	0	0	0.046	0.174	0	0.407	0.492
MAPK3	RASGRF1	9606.ENSP00000263025	9606.ENSP00000405963	0	0	0	0	0.064	0.079	0	0.477	0.510
MAPK3	SYN1	9606.ENSP00000263025	9606.ENSP00000295987	0	0	0	0	0.049	0.213	0	0.398	0.511
MAPK3	AREG	9606.ENSP00000263025	9606.ENSP00000379097	0	0	0	0	0	0	0	0.517	0.517
MAPK3	LRRK2	9606.ENSP00000263025	9606.ENSP00000298910	0	0	0	0.573	0	0.433	0	0.393	0.522
MAPK3	MEF2A	9606.ENSP00000263025	9606.ENSP00000346389	0	0	0	0	0.066	0.345	0	0.296	0.532
MAPK3	STK11	9606.ENSP00000263025	9606.ENSP00000324856	0	0	0.209	0.634	0.062	0.393	0	0.492	0.540
MAPK3	CTTN	9606.ENSP00000263025	9606.ENSP00000365745	0	0	0	0	0.063	0.161	0	0.462	0.540
MAPK3	ITGB1	9606.ENSP00000263025	9606.ENSP00000379350	0	0	0	0	0.063	0.057	0	0.524	0.542
MAPK3	CNR1	9606.ENSP00000263025	9606.ENSP00000358513	0	0	0	0	0	0	0	0.543	0.543
MAPK3	ERBB2	9606.ENSP00000263025	9606.ENSP00000269571	0	0	0	0.573	0	0.318	0	0.785	0.544
MAPK3	PTPRA	9606.ENSP00000263025	9606.ENSP00000369756	0	0	0	0	0.059	0.185	0	0.461	0.551
MAPK3	ALK	9606.ENSP00000263025	9606.ENSP00000373700	0	0	0	0	0	0.182	0	0.488	0.564
MAPK3	DLG4	9606.ENSP00000263025	9606.ENSP00000382428	0	0	0	0	0.090	0.139	0	0.495	0.570
MAPK3	LEP	9606.ENSP00000263025	9606.ENSP00000312652	0	0	0	0	0	0	0	0.573	0.573
MAPK3	TH	9606.ENSP00000263025	9606.ENSP00000370571	0	0	0	0	0	0.282	0	0.431	0.574
MAPK3	MEF2C	9606.ENSP00000263025	9606.ENSP00000340874	0	0	0	0	0.066	0.345	0	0.383	0.589
MAPK3	PTPRZ1	9606.ENSP00000263025	9606.ENSP00000377047	0	0	0	0	0.059	0.369	0	0.373	0.595
MAPK3	TRAK1	9606.ENSP00000263025	9606.ENSP00000328998	0	0	0	0	0	0	0.600	0	0.600
MAPK3	PAK3	9606.ENSP00000263025	9606.ENSP00000353864	0	0	0.256	0.641	0.062	0.533	0	0.189	0.603
MAPK3	CXCR4	9606.ENSP00000263025	9606.ENSP00000386884	0	0	0	0	0	0	0	0.605	0.605
MAPK3	SRF	9606.ENSP00000263025	9606.ENSP00000265354	0	0	0	0	0.123	0.243	0	0.464	0.613
MAPK3	SMAD4	9606.ENSP00000263025	9606.ENSP00000341551	0	0	0	0	0	0.060	0	0.609	0.617
MAPK3	NOTCH1	9606.ENSP00000263025	9606.ENSP00000277541	0	0	0	0	0.049	0.056	0	0.611	0.620
MAPK3	MAPK7	9606.ENSP00000263025	9606.ENSP00000311005	0	0	0	0.930	0	0	0.600	0.793	0.621
MAPK3	PIK3CA	9606.ENSP00000263025	9606.ENSP00000263967	0	0	0	0	0.062	0.114	0	0.586	0.626
MAPK3	PAK1	9606.ENSP00000263025	9606.ENSP00000278568	0	0	0.330	0.636	0.062	0.533	0	0.455	0.657
MAPK3	BDNF	9606.ENSP00000263025	9606.ENSP00000414303	0	0	0	0	0	0	0	0.678	0.678
MAPK3	HDAC6	9606.ENSP00000263025	9606.ENSP00000334061	0	0	0	0	0	0.495	0	0.405	0.687
MAPK3	PLA2G10	9606.ENSP00000263025	9606.ENSP00000393847	0	0	0	0	0	0	0.600	0.253	0.688
MAPK3	RET	9606.ENSP00000263025	9606.ENSP00000347942	0	0	0	0.569	0.049	0.616	0	0.561	0.708
MAPK3	ILK	9606.ENSP00000263025	9606.ENSP00000379975	0	0	0	0	0.063	0.483	0	0.498	0.736
MAPK3	S100B	9606.ENSP00000263025	9606.ENSP00000291700	0	0	0	0	0	0	0.600	0.370	0.737
MAPK3	DCC	9606.ENSP00000263025	9606.ENSP00000389140	0	0	0	0	0	0.611	0	0.361	0.741
MAPK3	VEGFA	9606.ENSP00000263025	9606.ENSP00000478570	0	0	0	0	0	0	0	0.754	0.754
MAPK3	CTNNB1	9606.ENSP00000263025	9606.ENSP00000344456	0	0	0	0	0.062	0.056	0	0.759	0.768
MAPK3	HMGB1	9606.ENSP00000263025	9606.ENSP00000345347	0	0	0	0	0.060	0.067	0.600	0.462	0.786
MAPK3	PAK2	9606.ENSP00000263025	9606.ENSP00000314067	0	0	0.343	0.644	0.062	0.740	0	0.307	0.796
MAPK3	APP	9606.ENSP00000263025	9606.ENSP00000284981	0	0	0	0	0.063	0.086	0.600	0.518	0.812
MAPK3	PTEN	9606.ENSP00000263025	9606.ENSP00000361021	0	0	0	0	0.065	0.188	0	0.790	0.827
MAPK3	THRB	9606.ENSP00000263025	9606.ENSP00000379904	0	0	0	0	0	0.104	0.800	0.154	0.835
MAPK3	AGER	9606.ENSP00000263025	9606.ENSP00000364210	0	0	0	0	0	0	0.600	0.667	0.861
MAPK3	CDC42	9606.ENSP00000263025	9606.ENSP00000383118	0	0	0	0	0.062	0.609	0	0.655	0.862
MAPK3	ROCK1	9606.ENSP00000263025	9606.ENSP00000382697	0	0	0	0.580	0.062	0.148	0.800	0.591	0.868
MAPK3	PRKCZ	9606.ENSP00000263025	9606.ENSP00000367830	0	0	0	0.581	0	0.300	0.800	0.477	0.881
MAPK3	STMN1	9606.ENSP00000263025	9606.ENSP00000410452	0	0	0	0	0	0.213	0.800	0.322	0.884
MAPK3	ACTB	9606.ENSP00000263025	9606.ENSP00000349960	0	0	0	0	0	0.064	0	0.887	0.890
MAPK3	NCKAP1L	9606.ENSP00000263025	9606.ENSP00000293373	0	0	0	0	0.062	0	0.900	0	0.902
MAPK3	BAIAP2	9606.ENSP00000263025	9606.ENSP00000316338	0	0	0	0	0.062	0	0.900	0.082	0.906
MAPK3	CYFIP2	9606.ENSP00000263025	9606.ENSP00000444645	0	0	0	0	0.062	0	0.900	0.091	0.907
MAPK3	NCKAP1	9606.ENSP00000263025	9606.ENSP00000354251	0	0	0	0	0.109	0	0.900	0	0.907
MAPK3	WASF1	9606.ENSP00000263025	9606.ENSP00000376368	0	0	0	0	0.062	0	0.900	0.107	0.908
MAPK3	CYFIP1	9606.ENSP00000263025	9606.ENSP00000481038	0	0	0	0	0.062	0	0.900	0.153	0.913
MAPK3	GJA1	9606.ENSP00000263025	9606.ENSP00000282561	0	0	0	0	0	0.213	0.800	0.501	0.914
MAPK3	SDC2	9606.ENSP00000263025	9606.ENSP00000307046	0	0	0	0	0	0	0.900	0.182	0.914
MAPK3	ABI1	9606.ENSP00000263025	9606.ENSP00000365312	0	0	0	0	0.062	0	0.900	0.174	0.915
MAPK3	FGFR2	9606.ENSP00000263025	9606.ENSP00000410294	0	0	0	0.584	0	0.081	0.900	0.614	0.928
MAPK3	SDC4	9606.ENSP00000263025	9606.ENSP00000361818	0	0	0	0	0	0	0.900	0.328	0.929
MAPK3	PRKCQ	9606.ENSP00000263025	9606.ENSP00000263125	0	0	0	0.590	0.062	0.249	0.900	0.287	0.931
MAPK3	RPS6KA5	9606.ENSP00000263025	9606.ENSP00000479667	0	0	0	0.622	0.062	0.175	0.900	0.526	0.931
MAPK3	FGFR1	9606.ENSP00000263025	9606.ENSP00000393312	0	0	0	0.586	0	0.081	0.900	0.770	0.934
MAPK3	MAPT	9606.ENSP00000263025	9606.ENSP00000340820	0	0	0	0	0	0.517	0.800	0.381	0.935
MAPK3	YWHAZ	9606.ENSP00000263025	9606.ENSP00000379287	0	0	0	0	0.062	0.179	0.900	0.272	0.936
MAPK3	JAK2	9606.ENSP00000263025	9606.ENSP00000371067	0	0	0	0.603	0.065	0.148	0.900	0.700	0.937
MAPK3	BCL2	9606.ENSP00000263025	9606.ENSP00000381185	0	0	0	0	0	0.213	0.900	0.297	0.939
MAPK3	FGF8	9606.ENSP00000263025	9606.ENSP00000321797	0	0	0	0	0	0	0.900	0.426	0.940
MAPK3	PTK2	9606.ENSP00000263025	9606.ENSP00000341189	0	0	0	0.575	0.063	0.139	0.900	0.863	0.944
MAPK3	NTRK1	9606.ENSP00000263025	9606.ENSP00000431418	0	0	0	0.573	0	0.300	0.900	0.621	0.945
MAPK3	RB1	9606.ENSP00000263025	9606.ENSP00000267163	0	0	0	0	0.062	0.156	0.900	0.404	0.946
MAPK3	IRS2	9606.ENSP00000263025	9606.ENSP00000365016	0	0	0	0	0	0	0.900	0.520	0.950
MAPK3	BSG	9606.ENSP00000263025	9606.ENSP00000333769	0	0	0	0	0.063	0	0.900	0.513	0.950
MAPK3	PRKCA	9606.ENSP00000263025	9606.ENSP00000408695	0	0	0	0.588	0.053	0.369	0.900	0.656	0.952
MAPK3	HSP90AB1	9606.ENSP00000263025	9606.ENSP00000360609	0	0	0	0	0.054	0.299	0.900	0.374	0.953
MAPK3	RAC1	9606.ENSP00000263025	9606.ENSP00000348461	0	0	0	0	0.062	0.247	0.900	0.471	0.957
MAPK3	CXCL12	9606.ENSP00000263025	9606.ENSP00000379140	0	0	0	0	0	0	0.900	0.595	0.957
MAPK3	EGFR	9606.ENSP00000263025	9606.ENSP00000275493	0	0	0	0.580	0	0.413	0.900	0.859	0.960
MAPK3	GAB2	9606.ENSP00000263025	9606.ENSP00000354952	0	0	0	0	0.065	0.497	0.900	0.324	0.963
MAPK3	CASP3	9606.ENSP00000263025	9606.ENSP00000311032	0	0	0	0	0	0.057	0.800	0.821	0.963
MAPK3	NGF	9606.ENSP00000263025	9606.ENSP00000358525	0	0	0	0	0	0	0.900	0.659	0.964
MAPK3	FRS2	9606.ENSP00000263025	9606.ENSP00000447241	0	0	0	0	0.062	0.270	0.900	0.589	0.968
MAPK3	LYN	9606.ENSP00000263025	9606.ENSP00000428924	0	0	0.338	0.607	0	0.543	0.900	0.718	0.969
MAPK3	SHC1	9606.ENSP00000263025	9606.ENSP00000401303	0	0	0	0	0.062	0.056	0.900	0.702	0.970
MAPK3	IQGAP1	9606.ENSP00000263025	9606.ENSP00000268182	0	0	0	0	0.062	0.297	0.900	0.616	0.971
MAPK3	SRC	9606.ENSP00000263025	9606.ENSP00000362680	0	0	0.308	0.611	0.062	0.538	0.900	0.835	0.971
MAPK3	IL6	9606.ENSP00000263025	9606.ENSP00000385675	0	0	0	0	0	0	0.900	0.741	0.973
MAPK3	SOS1	9606.ENSP00000263025	9606.ENSP00000387784	0	0	0	0	0.065	0.298	0.900	0.657	0.974
MAPK3	CREB1	9606.ENSP00000263025	9606.ENSP00000387699	0	0	0	0	0	0	0.900	0.767	0.975
MAPK3	RHOA	9606.ENSP00000263025	9606.ENSP00000400175	0	0	0	0	0.062	0.214	0.900	0.718	0.976
MAPK3	HSP90AA1	9606.ENSP00000263025	9606.ENSP00000335153	0	0	0	0	0.054	0.299	0.900	0.866	0.990
MAPK3	JUN	9606.ENSP00000263025	9606.ENSP00000360266	0	0	0	0	0	0.500	0.900	0.852	0.991
MAPK3	PTPN11	9606.ENSP00000263025	9606.ENSP00000340944	0	0	0	0	0.067	0.784	0.900	0.830	0.996
MAPK3	GRB2	9606.ENSP00000263025	9606.ENSP00000376345	0	0	0	0	0.062	0	0.900	0.981	0.998
MAPK7	MAPK1	9606.ENSP00000311005	9606.ENSP00000215832	0	0	0	0.935	0	0.117	0.600	0.670	0.647
MAPK7	PSPN	9606.ENSP00000311005	9606.ENSP00000245810	0	0	0	0	0	0	0.600	0.051	0.604
MAPK7	RAC2	9606.ENSP00000311005	9606.ENSP00000249071	0	0	0	0	0.062	0.247	0	0.334	0.488
MAPK7	GAB1	9606.ENSP00000311005	9606.ENSP00000262995	0	0	0	0	0.062	0	0	0.409	0.422
MAPK7	MAPK3	9606.ENSP00000311005	9606.ENSP00000263025	0	0	0	0.930	0	0	0.600	0.793	0.621
MAPK7	SRF	9606.ENSP00000311005	9606.ENSP00000265354	0	0	0	0	0.145	0.243	0	0.345	0.539
MAPK7	ERBB2	9606.ENSP00000311005	9606.ENSP00000269571	0	0	0	0.544	0	0.213	0	0.556	0.405
MAPK7	GFRA3	9606.ENSP00000311005	9606.ENSP00000274721	0	0	0	0	0	0	0.600	0	0.600
MAPK7	PAK1	9606.ENSP00000311005	9606.ENSP00000278568	0	0	0	0.580	0	0.345	0	0.285	0.415
MAPK7	GJA1	9606.ENSP00000311005	9606.ENSP00000282561	0	0	0	0	0	0.462	0.800	0.466	0.937
MAPK7	NRTN	9606.ENSP00000311005	9606.ENSP00000302648	0	0	0	0	0	0	0.600	0.084	0.618
MAPK7	RAC3	9606.ENSP00000311005	9606.ENSP00000304283	0	0	0	0	0.086	0.247	0	0.226	0.421
MAPK7	CASP3	9606.ENSP00000311005	9606.ENSP00000311032	0	0	0	0	0	0.057	0	0.394	0.404
MAPK7	PAK2	9606.ENSP00000311005	9606.ENSP00000314067	0	0	0	0.585	0	0.345	0	0.276	0.411
MAPK7	YWHAZ	9606.ENSP00000311005	9606.ENSP00000379287	0	0	0	0	0.052	0.375	0	0.091	0.414
MAPK7	RAC1	9606.ENSP00000311005	9606.ENSP00000348461	0	0	0	0	0.062	0.247	0	0.257	0.429
MAPK7	CTNNB1	9606.ENSP00000311005	9606.ENSP00000344456	0	0	0	0	0.062	0.056	0	0.423	0.444
MAPK7	PLXNB2	9606.ENSP00000311005	9606.ENSP00000409171	0	0.001	0	0	0.096	0	0	0.425	0.458
MAPK7	CREB1	9606.ENSP00000311005	9606.ENSP00000387699	0	0	0	0	0	0	0	0.461	0.461
MAPK7	NGF	9606.ENSP00000311005	9606.ENSP00000358525	0	0	0	0	0	0	0	0.474	0.474
MAPK7	PPP3CB	9606.ENSP00000311005	9606.ENSP00000378306	0	0	0	0	0.064	0.250	0	0.311	0.474
MAPK7	PTPRZ1	9606.ENSP00000311005	9606.ENSP00000377047	0	0	0	0	0.059	0.369	0	0.207	0.488
MAPK7	GRB2	9606.ENSP00000311005	9606.ENSP00000376345	0	0	0	0	0.062	0	0	0.484	0.496
MAPK7	SGK1	9606.ENSP00000311005	9606.ENSP00000356832	0	0	0	0.574	0.062	0.359	0	0.568	0.520
MAPK7	PTEN	9606.ENSP00000311005	9606.ENSP00000361021	0	0	0	0	0	0.188	0	0.436	0.523
MAPK7	PRKCA	9606.ENSP00000311005	9606.ENSP00000408695	0	0	0	0.552	0.053	0.472	0	0.273	0.535
MAPK7	RHOA	9606.ENSP00000311005	9606.ENSP00000400175	0	0	0	0	0.062	0.214	0	0.449	0.558
MAPK7	CDC42	9606.ENSP00000311005	9606.ENSP00000383118	0	0	0	0	0.062	0.247	0	0.447	0.575
MAPK7	PTPN11	9606.ENSP00000311005	9606.ENSP00000340944	0	0	0	0	0.059	0.219	0	0.485	0.589
MAPK7	ACTB	9606.ENSP00000311005	9606.ENSP00000349960	0	0	0	0	0	0.287	0	0.452	0.593
MAPK7	GFRA2	9606.ENSP00000311005	9606.ENSP00000428518	0	0	0	0	0	0	0.600	0	0.600
MAPK7	GFRA4	9606.ENSP00000311005	9606.ENSP00000313423	0	0	0	0	0	0	0.600	0	0.600
MAPK7	ARTN	9606.ENSP00000311005	9606.ENSP00000387435	0	0	0	0	0	0	0.600	0.044	0.601
MAPK7	HSP90AB1	9606.ENSP00000311005	9606.ENSP00000360609	0	0	0	0	0.054	0.511	0	0.216	0.606
MAPK7	GFRA1	9606.ENSP00000311005	9606.ENSP00000347591	0	0	0	0	0	0	0.600	0.061	0.608
MAPK7	RET	9606.ENSP00000311005	9606.ENSP00000347942	0	0	0	0.545	0	0.081	0.600	0.211	0.647
MAPK7	GDNF	9606.ENSP00000311005	9606.ENSP00000409007	0	0	0	0	0	0	0.600	0.231	0.679
MAPK7	JUN	9606.ENSP00000311005	9606.ENSP00000360266	0	0	0	0	0.062	0.213	0	0.688	0.750
MAPK7	HSP90AA1	9606.ENSP00000311005	9606.ENSP00000335153	0	0	0	0	0.054	0.297	0	0.699	0.782
MAPK7	PRKCZ	9606.ENSP00000311005	9606.ENSP00000367830	0	0	0	0.558	0	0.351	0.800	0.858	0.915
MAPK7	MEF2A	9606.ENSP00000311005	9606.ENSP00000346389	0	0	0	0	0.066	0.727	0.900	0.603	0.988
MAPK7	MEF2C	9606.ENSP00000311005	9606.ENSP00000340874	0	0	0	0	0.066	0.756	0.900	0.651	0.991
MAPK8IP2	LRP1	9606.ENSP00000330572	9606.ENSP00000243077	0	0	0	0	0.063	0.345	0	0.209	0.472
MAPK8IP2	MAPK8IP3	9606.ENSP00000330572	9606.ENSP00000250894	0	0	0	0	0.092	0.764	0	0.748	0.941
MAPK8IP2	LRP2	9606.ENSP00000330572	9606.ENSP00000263816	0	0	0	0	0.096	0.550	0	0.157	0.627
MAPK8IP2	EGFR	9606.ENSP00000330572	9606.ENSP00000275493	0	0	0	0	0	0.677	0	0.065	0.685
MAPK8IP2	APP	9606.ENSP00000330572	9606.ENSP00000284981	0	0	0	0	0.083	0.710	0	0.571	0.876
MAPK8IP2	TIAM1	9606.ENSP00000330572	9606.ENSP00000286827	0	0	0	0	0.098	0.270	0	0.704	0.788
MAPK8IP2	PLXNB2	9606.ENSP00000330572	9606.ENSP00000409171	0	0	0	0	0.098	0	0	0.390	0.426
MAPK8IP2	SPTBN1	9606.ENSP00000330572	9606.ENSP00000349259	0	0	0	0	0.062	0	0	0.418	0.431
MAPK8IP2	CAMK2A	9606.ENSP00000330572	9606.ENSP00000381412	0	0	0	0	0.233	0.118	0	0.230	0.434
MAPK8IP2	KIF5C	9606.ENSP00000330572	9606.ENSP00000393379	0	0	0	0	0.221	0.060	0	0.295	0.439
MAPK8IP2	DCDC2	9606.ENSP00000330572	9606.ENSP00000367715	0	0	0	0	0.052	0	0	0.433	0.439
MAPK8IP2	VLDLR	9606.ENSP00000330572	9606.ENSP00000371532	0	0	0	0	0.062	0.164	0	0.355	0.450
MAPK8IP2	KIF5A	9606.ENSP00000330572	9606.ENSP00000408979	0	0	0	0	0.248	0.060	0	0.312	0.472
MAPK8IP2	SMAD4	9606.ENSP00000330572	9606.ENSP00000341551	0	0	0	0	0	0	0	0.500	0.500
MAPK8IP2	RASGRF1	9606.ENSP00000330572	9606.ENSP00000405963	0	0	0	0	0.174	0	0	0.462	0.537
MAPK8IP2	RP1L1	9606.ENSP00000330572	9606.ENSP00000371923	0	0	0	0	0.052	0	0	0.556	0.561
MAPK8IP2	RELN	9606.ENSP00000330572	9606.ENSP00000392423	0	0	0	0	0.089	0	0	0.545	0.568
MAPK8IP2	PPP1R9B	9606.ENSP00000330572	9606.ENSP00000478767	0	0	0	0	0.082	0	0	0.770	0.780
MAPK8IP3	NTRK2	9606.ENSP00000250894	9606.ENSP00000277120	0	0	0	0	0.080	0.057	0	0.372	0.408
MAPK8IP3	ROBO1	9606.ENSP00000250894	9606.ENSP00000420321	0	0	0	0	0.063	0	0	0.400	0.414
MAPK8IP3	RAB10	9606.ENSP00000250894	9606.ENSP00000264710	0	0	0	0	0	0.270	0	0.250	0.429
MAPK8IP3	TRAK1	9606.ENSP00000250894	9606.ENSP00000328998	0	0	0	0	0.088	0	0	0.399	0.429
MAPK8IP3	STK3	9606.ENSP00000250894	9606.ENSP00000429744	0	0	0	0	0	0	0	0.469	0.469
MAPK8IP3	KIF5A	9606.ENSP00000250894	9606.ENSP00000408979	0	0	0	0	0.125	0.128	0	0.377	0.483
MAPK8IP3	TRAK2	9606.ENSP00000250894	9606.ENSP00000328875	0	0	0	0	0.065	0	0	0.477	0.490
MAPK8IP3	FEZ1	9606.ENSP00000250894	9606.ENSP00000278919	0	0	0	0	0.062	0	0	0.483	0.495
MAPK8IP3	JUN	9606.ENSP00000250894	9606.ENSP00000360266	0	0	0	0	0.070	0	0	0.482	0.498
MAPK8IP3	ROCK1	9606.ENSP00000250894	9606.ENSP00000382697	0	0	0	0	0.089	0.057	0	0.465	0.501
MAPK8IP3	GRIP1	9606.ENSP00000250894	9606.ENSP00000381098	0	0	0	0	0.049	0	0	0.501	0.505
MAPK8IP3	APP	9606.ENSP00000250894	9606.ENSP00000284981	0	0	0	0	0.094	0	0	0.487	0.516
MAPK8IP3	LRRK2	9606.ENSP00000250894	9606.ENSP00000298910	0	0	0	0	0.090	0.120	0	0.465	0.535
MAPK8IP3	KIF5B	9606.ENSP00000250894	9606.ENSP00000307078	0	0	0	0	0.108	0.143	0	0.513	0.595
MAPK8IP3	KIF5C	9606.ENSP00000250894	9606.ENSP00000393379	0	0	0	0	0.108	0.182	0	0.518	0.618
MAPK8IP3	PICK1	9606.ENSP00000250894	9606.ENSP00000385205	0	0	0	0	0.076	0	0	0.606	0.620
MAPK8IP3	FYN	9606.ENSP00000250894	9606.ENSP00000346671	0	0	0	0	0	0.057	0.900	0.071	0.904
MAPK8IP3	SRC	9606.ENSP00000250894	9606.ENSP00000362680	0	0	0	0	0.089	0.282	0.900	0.167	0.938
MAPK8IP3	MAPK8IP2	9606.ENSP00000250894	9606.ENSP00000330572	0	0	0	0	0.092	0.764	0	0.748	0.941
MAPK8IP3	PTK2	9606.ENSP00000250894	9606.ENSP00000341189	0	0	0	0	0	0.501	0.900	0.209	0.957
MAPT	MAPK1	9606.ENSP00000340820	9606.ENSP00000215832	0	0	0	0	0	0.362	0.800	0.322	0.906
MAPT	RAB3A	9606.ENSP00000340820	9606.ENSP00000222256	0	0	0	0	0.220	0.159	0	0.212	0.438
MAPT	APOE	9606.ENSP00000340820	9606.ENSP00000252486	0	0	0	0	0	0.823	0	0.983	0.997
MAPT	DCLK1	9606.ENSP00000340820	9606.ENSP00000255448	0	0	0	0	0.149	0.182	0	0.230	0.418
MAPT	MAPK3	9606.ENSP00000340820	9606.ENSP00000263025	0	0	0	0	0	0.517	0.800	0.381	0.935
MAPT	SPTBN4	9606.ENSP00000340820	9606.ENSP00000263373	0	0	0	0	0.220	0.282	0	0.142	0.478
MAPT	EFHD1	9606.ENSP00000340820	9606.ENSP00000264059	0	0	0	0	0.146	0.345	0	0.047	0.420
MAPT	SLC1A3	9606.ENSP00000340820	9606.ENSP00000265113	0	0	0	0	0.105	0.176	0	0.261	0.407
MAPT	IQGAP1	9606.ENSP00000340820	9606.ENSP00000268182	0	0	0	0	0	0.358	0	0.112	0.406
MAPT	SOD1	9606.ENSP00000340820	9606.ENSP00000270142	0	0	0	0	0	0	0	0.612	0.612
MAPT	EGFR	9606.ENSP00000340820	9606.ENSP00000275493	0	0	0	0	0.063	0.642	0	0.322	0.752
MAPT	EPHA1	9606.ENSP00000340820	9606.ENSP00000275815	0	0	0	0	0	0.143	0	0.370	0.437
MAPT	NTRK2	9606.ENSP00000340820	9606.ENSP00000277120	0	0	0	0	0.199	0.143	0	0.392	0.546
MAPT	GPM6A	9606.ENSP00000340820	9606.ENSP00000280187	0	0	0	0	0.232	0.345	0	0.136	0.528
MAPT	UCHL1	9606.ENSP00000340820	9606.ENSP00000284440	0	0	0	0	0.097	0.182	0	0.557	0.644
MAPT	APP	9606.ENSP00000340820	9606.ENSP00000284981	0	0	0	0	0.065	0.746	0	0.883	0.969
MAPT	S100B	9606.ENSP00000340820	9606.ENSP00000291700	0	0	0	0	0.130	0.968	0	0.660	0.989
MAPT	DBN1	9606.ENSP00000340820	9606.ENSP00000292385	0	0	0	0	0.062	0.182	0	0.358	0.464
MAPT	SYN1	9606.ENSP00000340820	9606.ENSP00000295987	0	0	0	0	0.208	0.333	0	0.535	0.733
MAPT	MAP1B	9606.ENSP00000340820	9606.ENSP00000296755	0	0	0	0	0.138	0.432	0	0.619	0.797
MAPT	LRRK2	9606.ENSP00000340820	9606.ENSP00000298910	0	0	0	0	0	0.709	0	0.776	0.932
MAPT	MAP1A	9606.ENSP00000340820	9606.ENSP00000300231	0	0	0	0	0.130	0.374	0	0.264	0.564
MAPT	UBB	9606.ENSP00000340820	9606.ENSP00000304697	0	0	0	0	0	0.297	0	0.576	0.689
MAPT	MAP6	9606.ENSP00000340820	9606.ENSP00000307093	0	0	0	0	0.158	0.176	0	0.394	0.543
MAPT	NPTX1	9606.ENSP00000340820	9606.ENSP00000307549	0	0	0	0	0.117	0.333	0	0.184	0.478
MAPT	DPYSL2	9606.ENSP00000340820	9606.ENSP00000309539	0	0	0	0	0.107	0.176	0	0.609	0.688
MAPT	TAOK2	9606.ENSP00000340820	9606.ENSP00000310094	0	0	0	0	0	0	0	0.408	0.408
MAPT	BRSK1	9606.ENSP00000340820	9606.ENSP00000310649	0	0	0	0	0.174	0.270	0.900	0.271	0.950
MAPT	CASP3	9606.ENSP00000340820	9606.ENSP00000311032	0	0	0	0	0	0.731	0.900	0.601	0.988
MAPT	NEFH	9606.ENSP00000340820	9606.ENSP00000311997	0	0	0	0	0.099	0.176	0	0.544	0.631
MAPT	USP9X	9606.ENSP00000340820	9606.ENSP00000316357	0	0	0	0	0	0	0	0.552	0.552
